Player,FGA 2015,FGA 2016,FGA 2017,FGA 2018,FGA 2019,FGA 2020,FG% 2015,FG% 2016,FG% 2017,FG% 2018,FG% 2019,FG% 2020,3P 2015,3P 2016,3P 2017,3P 2018,3P 2019,3P 2020,3PA 2015,3PA 2016,3PA 2017,3PA 2018,3PA 2019,3PA 2020,3P% 2015,3P% 2016,3P% 2017,3P% 2018,3P% 2019,3P% 2020,FTM 2015,FTM 2016,FTM 2017,FTM 2018,FTM 2019,FTM 2020,FTA 2015,FTA 2016,FTA 2017,FTA 2018,FTA 2019,FTA 2020,FT% 2015,FT% 2016,FT% 2017,FT% 2018,FT% 2019,FT% 2020,ORB 2015,ORB 2016,ORB 2017,ORB 2018,ORB 2019,ORB 2020,DRB 2015,DRB 2016,DRB 2017,DRB 2018,DRB 2019,DRB 2020,TRB 2015,TRB 2016,TRB 2017,TRB 2018,TRB 2019,TRB 2020,AST 2015,AST 2016,AST 2017,AST 2018,AST 2019,AST 2020,STL 2015,STL 2016,STL 2017,STL 2018,STL 2019,STL 2020,BLK 2015,BLK 2016,BLK 2017,BLK 2018,BLK 2019,BLK 2020,TOV 2015,TOV 2016,TOV 2017,TOV 2018,TOV 2019,TOV 2020,PF 2015,PF 2016,PF 2017,PF 2018,PF 2019,PF 2020,PTS 2015,PTS 2016,PTS 2017,PTS 2018,PTS 2019,PTS 2020,+/- 2015,+/- 2016,+/- 2017,+/- 2018,+/- 2019,-2020,TS% 2015,TS% 2016,TS% 2017,TS% 2018,TS% 2019,TS% 2020,eFG% 2015,eFG% 2016,eFG% 2017,eFG% 2018,eFG% 2019,eFG% 2020,3PAr 2015,3PAr 2016,3PAr 2017,3PAr 2018,3PAr 2019,3PAr 2020,ORtg 2015,ORtg 2016,ORtg 2017,ORtg 2018,ORtg 2019,ORtg 2020,DRtg 2015,DRtg 2016,DRtg 2017,DRtg 2018,DRtg 2019,DRtg 2020,PG% 2015,PG% 2016,PG% 2017,PG% 2018,PG% 2019,PG% 2020,SG% 2015,SG% 2016,SG% 2017,SG% 2018,SG% 2019,SG% 2020,SF% 2015,SF% 2016,SF% 2017,SF% 2018,SF% 2019,SF% 2020,PF% 2015,PF% 2016,PF% 2017,PF% 2018,PF% 2019,PF% 2020,C% 2015,C% 2016,C% 2017,C% 2018,C% 2019,C% 2020,Sum Seasons
Reggie Bullock,1.944444444,2.648648649,4.129032258,8.806451613,9.428571429,7.724137931,0.34803125,0.344814815,0.355551724,0.461532258,0.394492063,0.388535714,0.416666667,0.594594595,0.903225806,2.016129032,2.349206349,1.275862069,1.277777778,1.432432432,2.35483871,4.532258065,6.238095238,3.827586207,0.247916667,0.327521739,0.260730769,0.411186441,0.360645161,0.332518519,0.166666667,0.378378378,0.161290323,0.629032258,1.158730159,0.586206897,0.25,0.405405405,0.225806452,0.790322581,1.349206349,0.724137931,0.7,0.952428571,0.7,0.745631579,0.835794118,0.825,0.027777778,0.378378378,0.419354839,0.435483871,0.349206349,0.448275862,1.361111111,1.459459459,1.64516129,2.048387097,2.396825397,1.896551724,1.388888889,1.837837838,2.064516129,2.483870968,2.746031746,2.344827586,0.222222222,0.72972973,0.935483871,1.532258065,2.047619048,1.448275862,0.277777778,0.27027027,0.580645161,0.758064516,0.634920635,0.862068966,0.111111111,0.054054054,0.096774194,0.209677419,0.19047619,0.103448276,0.222222222,0.216216216,0.322580645,0.758064516,1.031746032,0.655172414,0.527777778,0.783783784,0.709677419,1.129032258,1.73015873,1.931034483,1.916666667,3.297297297,4.548387097,11.25806452,11.28571429,8.068965517,-0.111111111,-1.567567568,1.838709677,0.370967742,-0.73015873,-2.689655172,0.45175,0.482928571,0.461733333,0.573112903,0.537793651,0.483857143,0.4369375,0.435111111,0.436241379,0.563935484,0.516015873,0.467571429,0.5903125,0.567,0.540724138,0.527774194,0.654444444,0.493857143,77.94444444,89.48648649,93.90322581,112.4193548,105.2539683,100.1034483,107.1666667,109.0540541,109.9032258,110.5483871,113.5396825,115.6206897,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6
Reggie Evans,2.914893617,,,,,,0.386425,,,,,,0,,,,,,0.042553191,,,,,,0,,,,,,1.276595745,,,,,,2.063829787,,,,,,0.651758621,,,,,,2.063829787,,,,,,4.29787234,,,,,,6.361702128,,,,,,0.680851064,,,,,,0.468085106,,,,,,0.106382979,,,,,,0.957446809,,,,,,1.936170213,,,,,,3.744680851,,,,,,-0.957446809,,,,,,0.478976744,,,,,,0.386425,,,,,,0.026925,,,,,,97.12765957,,,,,,106.893617,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
Reggie Hearn,,,,0.666666667,,,,,,0.5,,,,,,0.333333333,,,,,,0.666666667,,,,,,0.5,,,,,,0,,,,,,0,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,,,,,,-1.666666667,,,,,,0.75,,,,,,0.75,,,,,,1,,,,,,100,,,,,,103,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Reggie Jackson,12.93506494,15.74683544,13.01923077,12.82222222,12.76829268,10.51612903,0.425220779,0.434873418,0.404153846,0.416644444,0.420780488,0.433,0.935064935,1.493670886,1.269230769,1.155555556,2.12195122,1.838709677,3.12987013,4.227848101,3.538461538,3.755555556,5.743902439,4.677419355,0.294946667,0.357556962,0.348519231,0.2982,0.363853659,0.412903226,2.350649351,3.683544304,2.269230769,2.488888889,2.487804878,1.451612903,2.831168831,4.265822785,2.615384615,2.977777778,2.87804878,1.741935484,0.842729167,0.870173913,0.85795122,0.815,0.850461538,0.871789474,0.727272727,0.734177215,0.403846154,0.644444444,0.548780488,0.548387097,3.519480519,2.46835443,1.788461538,2.133333333,2.085365854,2.419354839,4.246753247,3.202531646,2.192307692,2.777777778,2.634146341,2.967741935,6,6.227848101,5.192307692,5.288888889,4.195121951,4.064516129,0.805194805,0.746835443,0.673076923,0.6,0.670731707,0.419354839,0.116883117,0.139240506,0.096153846,0.088888889,0.109756098,0.161290323,2.415584416,2.82278481,2.192307692,2.2,1.804878049,1.64516129,2.168831169,2.367088608,2.480769231,1.933333333,2.536585366,1.903225806,14.50649351,18.84810127,14.46153846,14.57777778,15.36585366,11.93548387,1.480519481,1.632911392,-4.307692308,0.377777778,0.573170732,3.483870968,0.497935065,0.533012658,0.496269231,0.512822222,0.546914634,0.552806452,0.459935065,0.483860759,0.451519231,0.465644444,0.505036585,0.526774194,0.246012987,0.283253165,0.285365385,0.313466667,0.450487805,0.473580645,104.1948052,109.3037975,101.4615385,106.5777778,110.4146341,110.516129,107.4545455,109.0253165,112.7692308,110.5111111,113.1341463,114.3548387,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Reggie Williams,1.95,,3.833333333,,,,0.3705625,,0.256833333,,,,0.15,,0.833333333,,,,0.95,,1.833333333,,,,0.143909091,,0.26,,,,0.2,,1,,,,0.2,,1.166666667,,,,1,,0.833333333,,,,0.25,,0.333333333,,,,0.6,,0.666666667,,,,0.85,,1,,,,0.5,,0.666666667,,,,0.05,,0.5,,,,0,,0,,,,0.1,,0,,,,0.6,,0.333333333,,,,1.85,,4.5,,,,-1.8,,-4,,,,0.4345625,,0.3735,,,,0.4140625,,0.326333333,,,,0.4523125,,0.395833333,,,,79.4,,90.5,,,,106.65,,118.8333333,,,,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
Richard Jefferson,4.378378378,4.216216216,4.341772152,1.35,,,0.425164179,0.434171429,0.431397436,0.368083333,,,0.891891892,0.891891892,0.784810127,0.1,,,2.094594595,2.337837838,2.35443038,0.35,,,0.4025,0.38434375,0.294635135,0.285714286,,,1.054054054,0.783783784,1.012658228,0.2,,,1.540540541,1.175675676,1.367088608,0.35,,,0.689342857,0.6964,0.728756098,0.5,,,0.337837838,0.202702703,0.35443038,0.1,,,2.135135135,1.527027027,2.215189873,0.75,,,2.472972973,1.72972973,2.569620253,0.85,,,0.824324324,0.797297297,0.987341772,0.75,,,0.432432432,0.445945946,0.329113924,0.1,,,0.148648649,0.189189189,0.126582278,0.05,,,0.702702703,0.581081081,0.658227848,0.25,,,1.554054054,1.743243243,1.936708861,0.55,,,5.837837838,5.540540541,5.670886076,1.5,,,0.202702703,-0.608108108,1.683544304,-2.1,,,0.549279412,0.565042857,0.548602564,0.407384615,,,0.52461194,0.551757143,0.515589744,0.39575,,,0.498716418,0.602228571,0.5465,0.284666667,,,98.16216216,102.4459459,114.8607595,84.95,,,106.3378378,106.8378378,114.0126582,115.95,,,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,4
Richard Solomon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
Richaun Holmes,,4.352941176,7.228070175,5.020833333,5.214285714,7.818181818,,0.523361702,0.566368421,0.528744681,0.630712121,0.616454545,,0.156862745,0.473684211,0.083333333,0,0,,0.862745098,1.350877193,0.645833333,0,0,,0.18228125,0.331225,0.12915,,,,1,1.263157895,0.770833333,1.828571429,2.113636364,,1.450980392,1.807017544,1.166666667,2.5,2.681818182,,0.652192308,0.717526316,0.649157895,0.736229167,0.781166667,,1.215686275,1.649122807,1.1875,1.642857143,2.886363636,,1.431372549,3.807017544,3.208333333,3.085714286,5.25,,2.647058824,5.456140351,4.395833333,4.728571429,8.136363636,,0.647058824,1.01754386,1.270833333,0.857142857,0.954545455,,0.37254902,0.736842105,0.416666667,0.6,0.931818182,,0.784313725,0.964912281,0.604166667,1.128571429,1.272727273,,0.62745098,0.964912281,0.520833333,0.742857143,1.181818182,,1.803921569,2.385964912,2.020833333,2.771428571,3.840909091,,5.62745098,9.807017544,6.479166667,8.171428571,12.25,,-1.039215686,-3.964912281,-0.75,-2.457142857,0.363636364,,0.573346939,0.619508772,0.541553191,0.663507463,0.653568182,,0.554446809,0.601789474,0.534340426,0.630712121,0.616454545,,0.219765957,0.183,0.123957447,0,0,,111.1176471,118,112.7083333,124.2428571,128.2045455,,111.6078431,108.4561404,103.75,110.5571429,109.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,5
Ricky Ledo,5.647058824,,,,,,0.2281875,,,,,,0.588235294,,,,,,1.588235294,,,,,,0.348923077,,,,,,0.941176471,,,,,,1.294117647,,,,,,0.729166667,,,,,,0.941176471,,,,,,1.176470588,,,,,,2.117647059,,,,,,1.117647059,,,,,,0.352941176,,,,,,0.058823529,,,,,,1.529411765,,,,,,1.235294118,,,,,,5.294117647,,,,,,-3.117647059,,,,,,0.2965,,,,,,0.261375,,,,,,0.281,,,,,,62.05882353,,,,,,116.4117647,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Ricky Rubio,9.954545455,7.710526316,8.666666667,10.74025974,10.73529412,10.64615385,0.349772727,0.36008,0.384893333,0.401428571,0.3935,0.399215385,0.590909091,0.815789474,0.8,1.246753247,1.161764706,1.2,2.318181818,2.5,2.613333333,3.545454545,3.735294118,3.323076923,0.207333333,0.295541667,0.289073529,0.33448,0.290203125,0.343140625,2.590909091,3.5,3.386666667,2.857142857,2.867647059,3,3.227272727,4.131578947,3.8,3.298701299,3.352941176,3.476923077,0.796764706,0.841217391,0.88965625,0.849929825,0.836767857,0.839654545,0.863636364,0.526315789,0.906666667,0.571428571,0.485294118,0.707692308,4.818181818,3.763157895,3.16,3.987012987,3.088235294,3.969230769,5.681818182,4.289473684,4.066666667,4.558441558,3.573529412,4.676923077,8.772727273,8.657894737,9.093333333,5.324675325,6.117647059,8.769230769,1.727272727,2.131578947,1.706666667,1.571428571,1.338235294,1.446153846,0.045454545,0.131578947,0.133333333,0.142857143,0.147058824,0.169230769,2.909090909,2.539473684,2.6,2.688311688,2.647058824,2.661538462,2.681818182,2.644736842,2.693333333,2.675324675,2.647058824,2.569230769,10.27272727,10.07894737,11.14666667,13.09090909,12.70588235,13.03076923,-0.454545455,0.263157895,-0.093333333,2.74025974,3.617647059,2.276923077,0.440045455,0.518105263,0.519226667,0.517441558,0.510691176,0.520784615,0.375,0.415413333,0.429786667,0.456753247,0.444191176,0.454184615,0.220954545,0.334853333,0.318026667,0.33687013,0.33625,0.320507692,98.18181818,109.7105263,114.1333333,102.1818182,103.7205882,112.5692308,105.8636364,107.7894737,112.8933333,103.7662338,107,111.3692308,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
RJ Barrett,,,,,,12.98214286,,,,,,0.390607143,,,,,,1.125,,,,,,3.517857143,,,,,,0.294345455,,,,,,2.785714286,,,,,,4.535714286,,,,,,0.589734694,,,,,,0.892857143,,,,,,4.089285714,,,,,,4.982142857,,,,,,2.553571429,,,,,,0.982142857,,,,,,0.303571429,,,,,,2.214285714,,,,,,2.178571429,,,,,,14.33928571,,,,,,-5.803571429,,,,,,0.461678571,,,,,,0.432339286,,,,,,0.269071429,,,,,,91.58928571,,,,,,115.6607143,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
Robbie Hummel,3.822222222,,,,,,0.43595,,,,,,0.355555556,,,,,,1.133333333,,,,,,0.29946875,,,,,,0.533333333,,,,,,0.644444444,,,,,,0.866666667,,,,,,0.688888889,,,,,,2.288888889,,,,,,2.977777778,,,,,,0.6,,,,,,0.355555556,,,,,,0.2,,,,,,0.4,,,,,,1.911111111,,,,,,4.4,,,,,,-3.311111111,,,,,,0.52747619,,,,,,0.481825,,,,,,0.298125,,,,,,106.9333333,,,,,,116.9111111,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
Robert Covington,10.8,10.62686567,10.92537313,10.45,10.34285714,10.32857143,0.381550725,0.36958209,0.381791045,0.4253375,0.4392,0.416985714,2.385714286,2.537313433,2.044776119,2.5375,2.428571429,2.3,6.371428571,7.194029851,6.149253731,6.875,6.428571429,6.857142857,0.362956522,0.320970149,0.320104478,0.3899125,0.393657143,0.317114286,2.542857143,2.089552239,2.134328358,1.45,1.942857143,1.414285714,3.1,2.641791045,2.597014925,1.7,2.542857143,1.771428571,0.80065,0.754957447,0.819576923,0.838208333,0.716689655,0.813413043,0.928571429,0.970149254,1.373134328,0.6875,0.8,0.9,3.585714286,5.28358209,5.134328358,4.725,4.714285714,5.714285714,4.514285714,6.253731343,6.507462687,5.4125,5.514285714,6.614285714,1.5,1.447761194,1.52238806,1.95,1.314285714,1.257142857,1.385714286,1.567164179,1.895522388,1.7125,2.114285714,1.642857143,0.442857143,0.597014925,1.029850746,0.9,1.342857143,1.328571429,1.828571429,2.134328358,1.955223881,1.575,1.342857143,1.471428571,2.7,3.462686567,3.029850746,2.975,3.6,3.142857143,13.47142857,12.80597015,12.89552239,12.6125,13.28571429,12.42857143,-2.142857143,-4.179104478,-2.343283582,6.55,1.857142857,0.485714286,0.540550725,0.517567164,0.520791045,0.57555,0.589142857,0.554685714,0.491826087,0.481970149,0.475253731,0.5511,0.558285714,0.524057143,0.586753623,0.675119403,0.583850746,0.6558125,0.622542857,0.661042857,99.84285714,94.59701493,98.10447761,108.3875,110.0571429,104,105.0714286,106.9253731,105.238806,103.225,104.3428571,107.7857143,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,6
Robert Sacre,4.567164179,3,,,,,0.396265625,0.398304348,,,,,0,0,,,,,0.014925373,0,,,,,0,,,,,,0.820895522,1,,,,,1.223880597,1.52,,,,,0.652310345,0.611083333,,,,,1.328358209,1.28,,,,,2.149253731,1.6,,,,,3.47761194,2.88,,,,,0.820895522,0.56,,,,,0.417910448,0.16,,,,,0.641791045,0.4,,,,,0.537313433,0.48,,,,,1.805970149,1.72,,,,,4.582089552,3.48,,,,,-1.014925373,-1.32,,,,,0.424859375,0.465478261,,,,,0.396265625,0.398304348,,,,,0.002234375,0,,,,,93.44776119,97.24,,,,,111.880597,115.56,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2
Robert Williams,,,,,1.59375,3.1,,,,,0.740958333,0.674703704,,,,,0,0,,,,,0,0,,,,,,,,,,,0.28125,0.766666667,,,,,0.46875,1.2,,,,,0.5625,0.672153846,,,,,0.84375,1.4,,,,,1.6875,3,,,,,2.53125,4.4,,,,,0.21875,0.9,,,,,0.28125,0.733333333,,,,,1.25,1.2,,,,,0.3125,0.733333333,,,,,1.125,1.766666667,,,,,2.53125,5.366666667,,,,,-1.5625,1.266666667,,,,,0.72096,0.66375,,,,,0.740958333,0.674703704,,,,,0,0,,,,,112.0967742,126.8333333,,,,,102.1612903,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
Robin Lopez,7.406779661,8.073170732,9.567901235,10.078125,7.22972973,4.53030303,0.553016949,0.52045122,0.4987625,0.535375,0.540287671,0.449421875,0,0,0,0.0625,0.094594595,0.53030303,0.016949153,0.012195122,0.024691358,0.21875,0.418918919,1.590909091,0,0,0,0.303,0.224137931,0.324979167,1.661016949,1.56097561,0.925925926,1.0625,1.202702703,0.424242424,2.152542373,1.963414634,1.283950617,1.40625,1.662162162,0.803030303,0.790725,0.817245283,0.758714286,0.787514286,0.742690476,0.565217391,3.220338983,3.268292683,3.012345679,2.09375,1.891891892,0.848484848,3.457627119,4.073170732,3.407407407,2.4375,1.972972973,1.590909091,6.677966102,7.341463415,6.419753086,4.53125,3.864864865,2.439393939,0.93220339,1.390243902,0.987654321,1.9375,1.202702703,0.681818182,0.271186441,0.195121951,0.222222222,0.21875,0.148648649,0.151515152,1.423728814,1.573170732,1.444444444,0.828125,1.054054054,0.681818182,1.237288136,1.62195122,1.12345679,1.671875,1.297297297,0.954545455,2.06779661,2.219512195,1.864197531,1.703125,1.675675676,1.454545455,9.593220339,10.26829268,10.35802469,11.8125,9.513513514,5.409090909,2.491525424,-1.219512195,0.913580247,-3.109375,-1.918918919,0.121212121,0.585694915,0.553109756,0.525,0.561078125,0.564246575,0.527125,0.553016949,0.52045122,0.4987625,0.5415625,0.549109589,0.508765625,0.001694915,0.001353659,0.001625,0.0283125,0.059753425,0.340390625,120.1016949,109.3658537,108.0740741,107.71875,108.2567568,92.36363636,105.3559322,108.2317073,109.4074074,113.71875,115.7702703,106.2424242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,6
Rodions Kurucs,,,,,7.126984127,3.765957447,,,,,0.463222222,0.413282609,,,,,0.920634921,0.70212766,,,,,2.920634921,1.914893617,,,,,0.319862069,0.380675676,,,,,1.142857143,0.510638298,,,,,1.46031746,0.808510638,,,,,0.763967742,0.625,,,,,0.888888889,0.531914894,,,,,3.015873016,2.382978723,,,,,3.904761905,2.914893617,,,,,0.825396825,1.085106383,,,,,0.650793651,0.531914894,,,,,0.396825397,0.106382979,,,,,1.222222222,0.978723404,,,,,2.317460317,1.914893617,,,,,8.476190476,4.574468085,,,,,-0.031746032,-0.574468085,,,,,0.558730159,0.511391304,,,,,0.528047619,0.502434783,,,,,0.405920635,0.475630435,,,,,102.7460317,86.53191489,,,,,109.015873,109.3829787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,2
Rodney Hood,7.48,12.30379747,11.28813559,12.51666667,9.319444444,8.19047619,0.3813,0.420708861,0.381677966,0.41905,0.426638889,0.48345,1.24,2.037974684,1.93220339,2.116666667,1.166666667,1.666666667,3.4,5.683544304,5.203389831,5.55,3.277777778,3.380952381,0.34528,0.352833333,0.351793103,0.348152542,0.351130435,0.474578947,1.22,2.17721519,1.525423729,1.85,1.902777778,1,1.6,2.53164557,1.949152542,2.15,2.152777778,1.285714286,0.714692308,0.871033898,0.768216216,0.851666667,0.884,0.742454545,0.18,0.481012658,0.271186441,0.366666667,0.347222222,0.476190476,2.16,2.898734177,3.152542373,2.383333333,1.833333333,2.952380952,2.34,3.379746835,3.423728814,2.75,2.180555556,3.428571429,1.66,2.696202532,1.627118644,1.583333333,1.75,1.523809524,0.6,0.924050633,0.644067797,0.75,0.819444444,0.80952381,0.24,0.202531646,0.186440678,0.2,0.166666667,0.19047619,0.9,1.582278481,1.101694915,1.166666667,0.763888889,0.904761905,2.38,2.556962025,2.237288136,1.75,2.027777778,2.19047619,8.66,14.5443038,12.6779661,14.7,11.18055556,10.95238095,1.14,1.658227848,1.847457627,-1.166666667,-3.791666667,0.238095238,0.49446,0.54621519,0.493067797,0.5331,0.536708333,0.595,0.4659,0.505037975,0.465542373,0.5011,0.487277778,0.5819,0.49504,0.462924051,0.466661017,0.438016667,0.353513889,0.393,99.74,109.1012658,97.08474576,104.8666667,110.5555556,110.8571429,106.38,107.4556962,108.0508475,112.3833333,117.3194444,115.5714286,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,6
Rodney McGruder,,,5.897435897,4.055555556,6.984848485,3.232142857,,,0.414453333,0.479333333,0.379265625,0.383622642,,,0.935897436,0.833333333,1.196969697,0.428571429,,,2.820512821,1.944444444,3.409090909,1.589285714,,,0.31069863,0.361133333,0.322416667,0.261044444,,,0.564102564,0.222222222,0.787878788,0.339285714,,,0.91025641,0.444444444,1.090909091,0.607142857,,,0.616133333,0.5,0.730888889,0.590909091,,,1.205128205,0.611111111,0.909090909,0.517857143,,,2.076923077,1.166666667,2.696969697,2.178571429,,,3.282051282,1.777777778,3.606060606,2.696428571,,,1.58974359,0.944444444,1.696969697,0.642857143,,,0.58974359,0.444444444,0.545454545,0.464285714,,,0.230769231,0.166666667,0.181818182,0.142857143,,,0.717948718,0.222222222,0.96969697,0.428571429,,,1.794871795,1.166666667,1.742424242,1.321428571,,,6.371794872,5.055555556,7.621212121,3.339285714,,,0.08974359,1.833333333,-0.560606061,-0.071428571,,,0.50304,0.593333333,0.476296875,0.475264151,,,0.493626667,0.596,0.461953125,0.458735849,,,0.488933333,0.515388889,0.505015625,0.498396226,,,111.2307692,114.3888889,95.3030303,89,,,111.4358974,112.8333333,111.8787879,110.3392857,0,0,0,1,1,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
Rodney Purvis,,,,6.6875,,,,,,0.30175,,,,,,0.8125,,,,,,3.25,,,,,,0.197875,,,,,,0.8125,,,,,,0.9375,,,,,,0.857142857,,,,,,0.0625,,,,,,1.625,,,,,,1.6875,,,,,,1.0625,,,,,,0.1875,,,,,,0.1875,,,,,,0.625,,,,,,1.625,,,,,,6,,,,,,-3.625,,,,,,0.402125,,,,,,0.3580625,,,,,,0.5400625,,,,,,78.1875,,,,,,111.8125,,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Rodney Stuckey,10.61971831,7.637931034,6.256410256,,,,0.418422535,0.401684211,0.318128205,,,,0.774647887,0.344827586,0.487179487,,,,1.985915493,1.431034483,1.538461538,,,,0.353174603,0.199956522,0.29165625,,,,2.492957746,2.25862069,2.051282051,,,,3.042253521,2.724137931,2.743589744,,,,0.810189655,0.813069767,0.72237931,,,,0.507042254,0.327586207,0.153846154,,,,2.985915493,2.362068966,2,,,,3.492957746,2.689655172,2.153846154,,,,3.084507042,2.448275862,2.153846154,,,,0.788732394,0.74137931,0.41025641,,,,0.14084507,0.137931034,0,,,,1.661971831,1.310344828,1.358974359,,,,1.845070423,1.327586207,1.128205128,,,,12.61971831,8.913793103,7.205128205,,,,-0.267605634,0.172413793,-0.846153846,,,,0.502633803,0.486877193,0.415282051,,,,0.452647887,0.423578947,0.356282051,,,,0.192169014,0.189789474,0.259615385,,,,100.3521127,97,87.02564103,,,,105.028169,105.3793103,113.4358974,,,,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
Romeo Langford,,,,,,2.5,,,,,,0.308545455,,,,,,0.15625,,,,,,0.84375,,,,,,0.104466667,,,,,,0.5625,,,,,,0.78125,,,,,,0.731555556,,,,,,0.46875,,,,,,0.8125,,,,,,1.28125,,,,,,0.40625,,,,,,0.25,,,,,,0.25,,,,,,0.34375,,,,,,1.03125,,,,,,2.46875,,,,,,2.09375,,,,,,0.44056,,,,,,0.324772727,,,,,,0.310545455,,,,,,91.9375,,,,,,112.59375,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
Ron Baker,,,4.173076923,2.034482759,1.333333333,,,,0.360454545,0.306333333,0.242454545,,,,0.442307692,0.379310345,0.066666667,,,,1.653846154,1.137931034,0.866666667,,,,0.256923077,0.276,0.142857143,,,,0.538461538,0.689655172,0.333333333,,,,0.826923077,0.896551724,0.4,,,,0.6435,0.835142857,0.833333333,,,,0.230769231,0.172413793,0.066666667,,,,1.653846154,0.862068966,0.666666667,,,,1.884615385,1.034482759,0.733333333,,,,2.057692308,1.620689655,1,,,,0.653846154,0.896551724,0.4,,,,0.153846154,0.206896552,0.066666667,,,,1.076923077,0.620689655,0.333333333,,,,1.423076923,1.137931034,1.2,,,,4.134615385,2.448275862,0.933333333,,,,-1.057692308,0.551724138,-1.333333333,,,,0.452108696,0.461666667,0.363,,,,0.409590909,0.390857143,0.257545455,,,,0.40175,0.54052381,0.530272727,,,,81.07692308,103.3448276,75,,,,113.2884615,108.4137931,111.4,,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Ronald Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
